,address,betta,factor,intercept,ctp_number,heatstation,unom
3023,"Бабаевская ул., д. 1/8, стр. 1",43.737319807794975,-0.004458833337033781,0.08214127393253635,04-02-0608/076,ТЭЦ №23,1051
3024,"Бабаевская ул., д. 1/8, стр. 3",40.85424452749599,-0.002773986501282905,0.05243370926058907,04-02-0608/076,ТЭЦ №23,1049
3025,"Большая Остроумовская ул., д. 11, к. 1",40.85424452749599,-0.002075186222045222,0.03673216303773212,04-02-0614/021,ТЭЦ №23,17985
3026,"Большая Остроумовская ул., д. 15",41.70848905499199,-0.00524606625830895,0.08657982787091038,04-02-0614/021,ТЭЦ №23,17989
3027,"Большая Остроумовская ул., д. 17",41.815269620928994,-0.004000646770121088,0.06533341330759779,04-02-0614/021,ТЭЦ №23,17990
3028,"Большая Остроумовская ул., д. 21",45.87293112653497,-0.009585248466225181,0.1308360729395274,04-02-0608/047,ТЭЦ №23,17991
3029,"Большая Остроумовская ул., д. 23/2",41.54831820608649,-0.002680017714591209,0.05564372343330942,04-02-0608/047,ТЭЦ №23,11075
3030,"Большой Матросский пер., д. 1",59.22050186865991,-0.03110916095472272,0.5232365827922734,04-02-0608/057,ТЭЦ №23,14031
3031,"Егерская ул., д. 1",46.011745862253065,-0.01225574996659983,0.2287942378192473,04-02-0614/019,ТЭЦ №23,7376
3032,"Егерская ул., д. 12",41.388147357181,-0.003361799053456791,0.05669195701756465,04-02-0614/021,ТЭЦ №23,7380
3033,"Егерская ул., д. 3",45.12546716497597,-0.01115393512320771,0.2070048916511273,04-02-0614/019,ТЭЦ №23,7377
3034,"Колодезная ул., д. 5",46.03310197544047,-0.01030330944995363,0.1806695301104297,04-02-0608/021,ТЭЦ №23,64067
3035,"Колодезная ул., д. 7, к. 1",43.844100373731976,-0.00805120845942945,0.1405411249903706,04-02-0608/021,ТЭЦ №23,10464
3036,"Колодезная ул., д. 7, к. 3",42.45595301655099,-0.004804592031801671,0.08622753384751046,04-02-0608/021,ТЭЦ №23,10465
3037,"Колодезная ул., д. 7, к. 4",42.02883075280299,-0.004076502139579476,0.0760153471920825,04-02-0608/021,ТЭЦ №23,10466
3038,"Колодезная ул., д. 7, к. 6",42.562733582487986,-0.005243255839342038,0.09377403232150952,04-02-0608/021,ТЭЦ №23,10469
3039,"Колодезная ул., д. 7, к. 7",42.562733582487986,-0.005018173801156313,0.08927333408764163,04-02-0608/021,ТЭЦ №23,10468
3040,"Колодезная ул., д. 7, к. 8",41.70848905499199,-0.005611087680119507,0.08927595963970883,04-02-0608/021,ТЭЦ №23,10467
3041,"Малая Остроумовская ул., д. 1/10",41.91137213027229,-0.005706226542065757,0.1009924478899027,04-02-0608/026,ТЭЦ №23,17994
3042,"Маленковская ул., д. 10",44.48478376935398,-0.007453289998931833,0.09682554183959213,04-02-0608/095,ТЭЦ №23,13734
3043,"Маленковская ул., д. 12",52.06620395088094,-0.02401755456679162,0.4149175130762939,04-02-0608/095,ТЭЦ №23,13735
3044,"Маленковская ул., д. 13/12",49.61025093432995,-0.01148963386961864,0.2475463524368726,04-02-0608/086,ТЭЦ №23,13736
3045,"Маленковская ул., д. 14, к. 2",41.815269620928994,-0.004673432740332563,0.08056672500952616,04-02-0608/095,ТЭЦ №23,64082
3046,"Маленковская ул., д. 16",43.203416978109985,-0.007049522336783734,0.0827923599202823,04-02-0608/095,ТЭЦ №23,13738
3047,"Маленковская ул., д. 28",45.91564335290977,-0.01360792853217243,0.2673858339016875,04-02-0608/107,ТЭЦ №23,13739
3048,"Маленковская ул., д. 7",42.77629471436199,-0.00513262890268436,0.1034666277545312,04-02-0608/020,ТЭЦ №23,13732
3049,"Маленковская ул., д. 9/11",43.096636412172984,-0.006715739509752404,0.1378018292670432,04-02-0608/020,ТЭЦ №23,13733
3050,"Охотничья ул., д. 10/12, к. 1",40.83609183128671,-0.001892850294448782,0.03126683702876773,04-02-0608/061,ТЭЦ №23,18230
3051,"Охотничья ул., д. 10/12, к. 2",40.83609183128671,-0.001968815437907722,0.03230374550030402,04-02-0608/061,ТЭЦ №23,18328
3052,"Охотничья ул., д. 10/12, к. 3",40.837159636946076,-0.002239909665831617,0.03508942264742201,04-02-0608/061,ТЭЦ №23,18231
3053,"Охотничья ул., д. 10/12, к. 4",40.837159636946076,-0.001815458328708583,0.02708722498247921,04-02-0608/061,ТЭЦ №23,18229
3054,"Охотничья ул., д. 10/12, к. 5",40.83609183128671,-0.001546627473150118,0.02593628606319475,04-02-0608/061,ТЭЦ №23,18329
3055,"Охотничья ул., д. 10/12, к. 6",40.83609183128671,-0.001754047000451434,0.02934397688451296,04-02-0608/061,ТЭЦ №23,18232
3056,"Охотничья ул., д. 3",42.98985584623598,-0.007663436924565684,0.1260518704772418,04-02-0614/021,ТЭЦ №23,18227
3057,"Охотничья ул., д. 6",43.737319807794975,-0.009641647742028745,0.1646562832847919,04-02-0614/021,ТЭЦ №23,18228
3058,"Песочный пер., д. 2",45.339028296849975,-0.006746904119831363,0.1338842822936485,04-02-0608/020,ТЭЦ №23,19514
3059,"Песочный пер., д. 3",47.04751735184196,-0.02212226120109284,0.4499299980570673,04-02-0608/020,ТЭЦ №23,64126
3060,"Русаковская ул., д. 18/20",46.40683395621997,-0.01441261958251561,0.2555940373242467,04-02-0608/МК-136,ТЭЦ №23,22195
3061,"Русаковская ул., д. 22",56.04911906033102,-0.02714570685565929,0.4780470122314281,04-02-0608/074,ТЭЦ №23,22196
3062,"Русаковская ул., д. 25",49.51414842498665,-0.01498286638629326,0.2704409601713949,04-02-0608/086,ТЭЦ №23,22197
3063,"Русаковская ул., д. 27",45.10656700480513,-0.0104488738463116,0.1927392377710079,04-02-0608/086,ТЭЦ №23,22198
3064,"Русаковская ул., д. 28",50.46449546182595,-0.01803711198017833,0.2961504245420929,04-02-0608/094,ТЭЦ №23,31365
3065,"Русаковская ул., д. 29",49.71703150026695,-0.02000984555693596,0.345436170694957,04-02-0608/086,ТЭЦ №23,22199
3066,"Сокольническая пл., д. 4, к. 1-2",62.0822210357715,-0.01763442004948782,0.263133773871093,04-02-0614/028,ТЭЦ №23,64086
3067,"Сокольническая пл., д. 4, к. 1-2",62.0822210357715,-0.01830016549534734,0.2766666095622182,04-02-0614/028,ТЭЦ №23,64086
3068,"Сокольническая пл., д. 9",65.7291617725574,-0.009738841095095856,0.184127355281287,04-02-0608/075,ТЭЦ №23,260061
3069,"Старослободская ул., д. 14",43.844100373731976,-0.007793343454958111,0.1270234417545657,04-02-0608/095,ТЭЦ №23,24721
3070,"Старослободская ул., д. 16/17",42.90859583555793,-0.005911159189468038,0.09895425150986932,04-02-0608/095,ТЭЦ №23,29839
3071,"Старослободская ул., д. 23",45.91564335290977,-0.01337113419398787,0.2552080692087316,04-02-0608/107,ТЭЦ №23,24722
3072,"Старослободский пер., д. 2",41.388147357181,-0.002801457695898588,0.05295267082443699,04-02-0608/083,ТЭЦ №23,29829
3073,"Старослободский пер., д. 2А",41.601708489055,-0.003571362840650339,0.06653068967254305,04-02-0608/083,ТЭЦ №23,24723
3074,"Старослободский пер., д. 4",43.096636412172984,-0.006264368784801538,0.1168259024286245,04-02-0608/083,ТЭЦ №23,24724
3075,"Старослободский пер., д. 4А",41.922050186865995,-0.004491403623448812,0.07540281799275252,04-02-0608/083,ТЭЦ №23,24725
3076,"Старослободский пер., д. 6",41.388147357181,-0.003244768814798492,0.06120511350279812,04-02-0608/083,ТЭЦ №23,24726
3077,"ул. Барболина, д. 4",46.72718633208756,-0.01223554754693169,0.2172089131555729,04-02-0608/055,ТЭЦ №23,1439
3078,"ул. Барболина, д. 6",46.04164442071543,-0.01192520983165215,0.2228237935030053,04-02-0608/117,ТЭЦ №23,1440
3079,"ул. Барболина, д. 8",44.91190603310198,-0.009920201181527925,0.181091567983261,04-02-0608/117,ТЭЦ №23,1441
3080,"ул. Гастелло, д. 10",41.65509877202349,-0.006622005026482431,0.122599114055018,04-02-0608/041,ТЭЦ №23,5265
3081,"ул. Гастелло, д. 12",41.65509877202349,-0.00545600823924918,0.09832151457018948,04-02-0608/041,ТЭЦ №23,5266
3082,"ул. Гастелло, д. 14",41.65509877202349,-0.005834792424746324,0.1061555485274765,04-02-0608/041,ТЭЦ №23,5267
3083,"ул. Гастелло, д. 37",45.70742124933262,-0.01217722638363689,0.3055647092280546,04-02-0608/043,ТЭЦ №23,5268
3084,"ул. Гастелло, д. 39",51.63909236518954,-0.01962359207239309,0.3349863527295887,04-02-0606/011,ТЭЦ №23,5269
3085,"ул. Гастелло, д. 4",41.65509877202349,-0.007542526933238814,0.1260812926629466,04-02-0608/041,ТЭЦ №23,5262
3086,"ул. Гастелло, д. 41",61.3561131873999,-0.02518231504296592,0.43280292714909,04-02-0606/011,ТЭЦ №23,5270
3087,"ул. Гастелло, д. 6",41.65509877202349,-0.006024568048503529,0.1097668451999516,04-02-0608/041,ТЭЦ №23,5263
3088,"ул. Гастелло, д. 8",41.65509877202349,-0.005921838241792107,0.1034150686260072,04-02-0608/041,ТЭЦ №23,5264
3089,"ул. Жебрунова, д. 1",44.196476241324085,-0.01575202880593855,0.3468644527434345,04-02-0608/041,ТЭЦ №23,7605
3090,"ул. Жебрунова, д. 2",41.6657768286172,-0.003874771627341666,0.07264929773109872,04-02-0608/МК-136,ТЭЦ №23,7606
3091,"ул. Жебрунова, д. 4",41.388147357181,-0.003243713634447555,0.05956337703567526,04-02-0608/МК-136,ТЭЦ №23,7607
3092,"ул. Жебрунова, д. 5",41.65509877202349,-0.005698064294369067,0.09977766712477484,04-02-0608/041,ТЭЦ №23,7608
3093,"ул. Короленко, д. 1, к. 1",41.922050186865995,-0.003692946090015596,0.06935766650389646,04-02-0608/017,ТЭЦ №23,11063
3094,"ул. Короленко, д. 1, к. 11",41.922050186865995,-0.004402160526358148,0.08053130502126297,04-02-0608/017,ТЭЦ №23,11072
3095,"ул. Короленко, д. 1, к. 12",41.922050186865995,-0.004005594724620554,0.07349048287005994,04-02-0608/017,ТЭЦ №23,11073
3096,"ул. Короленко, д. 1, к. 2",42.562733582487986,-0.004158160951958437,0.07522160441155305,04-02-0608/017,ТЭЦ №23,11064
3097,"ул. Короленко, д. 1, к. 6",41.815269620928994,-0.003429233312264061,0.06476208115647279,04-02-0608/017,ТЭЦ №23,11067
3098,"ул. Короленко, д. 10",47.04751735184196,-0.01221898792043037,0.2348450956699417,04-02-0608/098,ТЭЦ №23,11089
3099,"ул. Короленко, д. 2/23, к. 4",41.695675387079554,-0.00283515599268898,0.05713610718299946,04-02-0608/047,ТЭЦ №23,11076
3100,"ул. Короленко, д. 2/23, к. 5",41.853710624666306,-0.003272956447998196,0.06783441171766204,04-02-0608/047,ТЭЦ №23,11077
3101,"ул. Короленко, д. 2/23, к. 6",41.853710624666306,-0.003374687891278456,0.07013375153911207,04-02-0608/047,ТЭЦ №23,11078
3102,"ул. Короленко, д. 6Б",42.24239188467699,-0.003842121886652016,0.0706174671580333,04-02-0608/025,ТЭЦ №23,11082
3103,"ул. Короленко, д. 7, к. 1",42.88307528029898,-0.004365409527036756,0.07858646865019833,04-02-0608/021,ТЭЦ №23,11084
3104,"ул. Короленко, д. 7, к. 2",42.88307528029898,-0.004786610142960244,0.08239139697605395,04-02-0608/021,ТЭЦ №23,11085
3105,"ул. Короленко, д. 7, к. 3",44.05766150560598,-0.006988073360183688,0.128584748502712,04-02-0608/021,ТЭЦ №23,11086
3106,"ул. Короленко, д. 9, к. 1",42.77629471436199,-0.006102638689514002,0.1008457512462115,04-02-0608/021,ТЭЦ №23,11087
3107,"ул. Короленко, д. 9, к. 2",42.77629471436199,-0.006478148224122014,0.1092236127190969,04-02-0608/021,ТЭЦ №23,11088
3108,"ул. Лобачика, д. 23, к. 2",41.815269620928994,-0.003510396756581665,0.06111890746799335,04-02-0608/083,ТЭЦ №23,13311
3109,"ул. Матросская Тишина, д. 16",44.59156433529098,-0.01143443797464266,0.1951992116198103,04-02-0608/065,ТЭЦ №23,14023
3110,"ул. Матросская Тишина, д. 16А",42.562733582487986,-0.004985510627067482,0.08726591499118878,04-02-0608/065,ТЭЦ №23,14024
3111,"ул. Матросская Тишина, д. 19, к. 2",44.48478376935398,-0.007740646224716812,0.1641620350033931,04-02-0608/063,ТЭЦ №23,14027
3112,"ул. Матросская Тишина, д. 23/7, к. 1",49.07634810464495,-0.01965634959688953,0.4124831649527521,04-02-0608/063,ТЭЦ №23,14028
3113,"ул. Олений Вал, д. 24, к. 1",44.69834490122798,-0.01075145163552544,0.1930129800901648,04-02-0608/119,ТЭЦ №23,17488
3114,"ул. Олений Вал, д. 24, к. 2",44.69834490122798,-0.01066320856288409,0.1499055807579213,04-02-0608/119,ТЭЦ №23,17489
3115,"ул. Олений Вал, д. 24, к. 3",44.69834490122798,-0.009730515617172928,0.1758493595593734,04-02-0608/119,ТЭЦ №23,17490
3116,"ул. Сокольническая Слободка, д. 10",42.98985584623598,-0.003961240292336391,0.1433747347671871,04-02-0608/020,ТЭЦ №23,24212
3117,"ул. Сокольническая Слободка, д. 14/18",44.05766150560598,-0.007895046353399158,0.1333010754431,04-02-0608/086,ТЭЦ №23,24245
3118,"ул. Сокольническая Слободка, д. 16",43.043246129204476,-0.004369693267123114,0.07267163750247652,04-02-0608/086,ТЭЦ №23,24213
3119,"ул. Сокольническая Слободка, д. 16А",41.494927923118,-0.003327152033485224,0.05859093320139327,04-02-0608/086,ТЭЦ №23,24214
3120,"ул. Сокольнический Вал, д. 2",42.66951414842499,-0.003641335114198919,0.06882054701733875,04-02-0608/029,ТЭЦ №23,24230
3121,"ул. Сокольнический Вал, д. 22",47.15429791777897,-0.009341100104782962,0.1633503419821277,04-02-0608/096,ТЭЦ №23,24234
3122,"ул. Сокольнический Вал, д. 22",47.15429791777897,-0.009341100104782962,0.1633503419821277,04-02-0608/096,ТЭЦ №23,24234
3123,"ул. Сокольнический Вал, д. 24, к. 1",45.979711692471966,-0.009010776451281035,0.2628158838348196,04-02-0608/096,ТЭЦ №23,24235
3124,"ул. Сокольнический Вал, д. 38",45.232247730912974,-0.01275217879165975,0.2253998268060059,04-02-0608/095,ТЭЦ №23,24239
3125,"ул. Сокольнический Вал, д. 4",42.02883075280299,-0.003621249144260842,0.06201658895484154,04-02-0608/029,ТЭЦ №23,24231
3126,"ул. Сокольнический Вал, д. 40",44.69834490122798,-0.01133195415583912,0.2003201094248166,04-02-0608/020,ТЭЦ №23,24240
3127,"ул. Сокольнический Вал, д. 46",41.28136679124399,-0.00276810529574559,0.05695363432528559,04-02-0608/020,ТЭЦ №23,24241
3128,"ул. Сокольнический Вал, д. 48",44.48478376935398,-0.01048300444674223,0.1991254289298866,04-02-0608/020,ТЭЦ №23,24242
3129,"ул. Сокольнический Вал, д. 6, к. 1",42.66951414842499,-0.003721333926257757,0.06624389448320715,04-02-0608/029,ТЭЦ №23,24232
3130,"ул. Сокольнический Вал, д. 8",49.225840896956754,-0.0132843875351522,0.2381668408299612,04-02-0608/029,ТЭЦ №23,64014
3131,"ул. Сокольнический Вал, д. 8",49.225840896956754,-0.0132843875351522,0.2381668408299612,04-02-0608/029,ТЭЦ №23,64014
3132,"ул. Стромынка, д. 1",43.52375867592098,-0.00638367456750928,0.1089439317552119,04-02-0608/075,ТЭЦ №23,24961
3133,"ул. Стромынка, д. 13",49.61025093432995,-0.01742835330892597,0.3243390350930901,04-02-0608/098,ТЭЦ №23,24952
3134,"ул. Стромынка, д. 15",42.88307528029898,-0.005725799944078413,0.1004073180330015,04-02-0608/102,ТЭЦ №23,24955
3135,"ул. Стромынка, д. 16",42.45595301655099,-0.003187910930526418,0.08233792217316711,04-02-0608/073,ТЭЦ №23,24951
3136,"ул. Стромынка, д. 23/16",43.758675920982384,-0.005656925409775811,0.09536405090355682,04-02-0608/102,ТЭЦ №23,24960
3137,"ул. Стромынка, д. 5",46.620395088093964,-0.01307193559534917,0.2347064502151581,04-02-0608/075,ТЭЦ №23,24950
3138,"ул. Шумкина, д. 1/26",42.562733582487986,-0.004498805487631226,0.0853603532195318,04-02-0608/083,ТЭЦ №23,24229
3139,"ул. Шумкина, д. 11",42.24239188467699,-0.00543576141412381,0.09539641280497824,04-02-0608/083,ТЭЦ №23,29833
3140,"ул. Шумкина, д. 13",42.45595301655099,-0.006336778323837464,0.1172053303608645,04-02-0608/083,ТЭЦ №23,29834
3141,"ул. Шумкина, д. 17/16",46.23598505072077,-0.01159636743976082,0.1945201761278005,04-02-0608/095,ТЭЦ №23,29840
